Date,Close,Retorno
12/01/2018,"3,970063083","-0,10"
15/01/2018,"3,974093604","0,10"
16/01/2018,"3,970063083","-0,10"
17/01/2018,"3,974093604","0,10"
18/01/2018,"3,969660031","-0,11"
19/01/2018,"3,968047822","-0,04"
22/01/2018,"3,968047822","0,00"
23/01/2018,"3,974093604","0,15"
24/01/2018,"3,974093604","0,00"
25/01/2018,-,-
26/01/2018,"3,986185166","0,30"
29/01/2018,"3,974093604","-0,30"
30/01/2018,"3,972078343","-0,05"
31/01/2018,"3,974093604","0,05"
01/02/2018,"4,009417076","0,89"
02/02/2018,"3,999266653","-0,25"
05/02/2018,"4,007386991","0,20"
06/02/2018,"3,999266653","-0,20"
07/02/2018,"3,998048602","-0,03"
08/02/2018,"3,999266653","0,03"
09/02/2018,"4,010229109","0,27"
12/02/2018,-,-
13/02/2018,-,-
14/02/2018,"4,001296737","-0,22"
15/02/2018,"3,996424534","-0,12"
16/02/2018,"4,008199025","0,29"
19/02/2018,"3,999266653","-0,22"
20/02/2018,"3,998048602","-0,03"
21/02/2018,"3,999266653","0,03"
22/02/2018,"4,010229109","0,27"
23/02/2018,"4,003326822","-0,17"
26/02/2018,"4,003326822","0,00"
27/02/2018,"4,007386991","0,10"
28/02/2018,"4,011041143","0,09"
01/03/2018,"4,021264003","0,25"
02/03/2018,"4,025762061","0,11"
05/03/2018,"4,02657989","0,02"
06/03/2018,"4,030260119","0,09"
07/03/2018,"4,030669033","0,01"
08/03/2018,"4,029851205","-0,02"
09/03/2018,"4,02657989","-0,08"
12/03/2018,"4,027806633","0,03"
13/03/2018,"4,027806633","0,00"
14/03/2018,"4,027806633","0,00"
15/03/2018,"4,031895777","0,10"
16/03/2018,"4,031895777","0,00"
19/03/2018,"4,031077948","-0,02"
20/03/2018,"4,031895777","0,02"
21/03/2018,"4,031486862","-0,01"
22/03/2018,"4,034758177","0,08"
23/03/2018,"4,029851205","-0,12"
26/03/2018,"4,031486862","0,04"
27/03/2018,"4,027806633","-0,09"
28/03/2018,"4,027806633","0,00"
29/03/2018,"4,027806633","0,00"
30/03/2018,-,-
02/04/2018,"4,057474365","0,74"
03/04/2018,"4,061182831","0,09"
04/04/2018,"4,05871052","-0,06"
05/04/2018,"4,05871052","0,00"
06/04/2018,"4,05871052","0,00"
09/04/2018,"4,059946676","0,03"
10/04/2018,"4,056650261","-0,08"
11/04/2018,"4,054590002","-0,05"
12/04/2018,"4,054590002","0,00"
13/04/2018,"4,05871052","0,10"
16/04/2018,"4,05871052","0,00"
17/04/2018,"4,05871052","0,00"
18/04/2018,"4,05417795","-0,11"
19/04/2018,"4,05871052","0,11"
20/04/2018,"4,046348965","-0,30"
23/04/2018,"4,054590002","0,20"
24/04/2018,"4,058298468","0,09"
25/04/2018,"4,062831038","0,11"
26/04/2018,"4,060770779","-0,05"
27/04/2018,"4,062831038","0,05"
30/04/2018,"4,099503651","0,90"
01/05/2018,-,-
02/05/2018,"4,122765603","0,57"
03/05/2018,"4,127334915","0,11"
04/05/2018,"4,135227363","0,19"
07/05/2018,"4,135227363","0,00"
08/05/2018,"4,137304323","0,05"
09/05/2018,"4,134396579","-0,07"
10/05/2018,"4,135227363","0,02"
11/05/2018,"4,139381283","0,10"
14/05/2018,"4,133150403","-0,15"
15/05/2018,"4,135227363","0,05"
16/05/2018,"4,133565795","-0,04"
17/05/2018,"4,128996483","-0,11"
18/05/2018,"4,149766083","0,50"
21/05/2018,"4,153504611","0,09"
22/05/2018,"4,137304323","-0,39"
23/05/2018,"4,140627459","0,08"
24/05/2018,"4,135227363","-0,13"
25/05/2018,"4,139796675","0,11"
28/05/2018,"4,125673347","-0,34"
29/05/2018,"4,140627459","0,36"
30/05/2018,"4,135227363","-0,13"
31/05/2018,-,-
01/06/2018,"4,141502367","0,15"
04/06/2018,"4,15823571","0,40"
05/06/2018,"4,145685702","-0,30"
06/06/2018,"4,14777737","0,05"
07/06/2018,"4,100087343","-1,15"
08/06/2018,"4,058253986","-1,02"
11/06/2018,"4,079170664","0,52"
12/06/2018,"4,062018988","-0,42"
13/06/2018,"4,047377313","-0,36"
14/06/2018,"4,091720672","1,10"
15/06/2018,"4,091302338","-0,01"
18/06/2018,"4,082935667","-0,20"
19/06/2018,"4,141502367","1,43"
20/06/2018,"4,11849402","-0,56"
21/06/2018,"4,122677356","0,10"
22/06/2018,"4,12309569","0,01"
25/06/2018,"4,141502367","0,45"
26/06/2018,"4,113474017","-0,68"
27/06/2018,"4,149869038","0,88"
28/06/2018,"4,141502367","-0,20"
29/06/2018,"4,167857382","0,64"
02/07/2018,"4,199908091","0,77"
03/07/2018,"4,17291802","-0,64"
04/07/2018,"4,191895414","0,45"
05/07/2018,"4,162375024","-0,70"
06/07/2018,"4,191895414","0,71"
09/07/2018,-,-
10/07/2018,"4,175026619","-0,40"
11/07/2018,"4,170387701","-0,11"
12/07/2018,"4,175870059","0,13"
13/07/2018,"4,177135219","0,03"
16/07/2018,"4,181352417","0,10"
17/07/2018,"4,194004013","0,30"
18/07/2018,"4,185569616","-0,20"
19/07/2018,"4,179243818","-0,15"
20/07/2018,"4,177135219","-0,05"
23/07/2018,"4,1724963","-0,11"
24/07/2018,"4,193582293","0,51"
25/07/2018,"4,199486371","0,14"
26/07/2018,"4,175026619","-0,58"
27/07/2018,"4,183461017","0,20"
30/07/2018,"4,175026619","-0,20"
31/07/2018,"4,17291802","-0,05"
01/08/2018,"4,211201672","0,92"
02/08/2018,"4,211201672","0,00"
03/08/2018,"4,196313585","-0,35"
06/08/2018,"4,198440455","0,05"
07/08/2018,"4,211201672","0,30"
08/08/2018,"4,206097185","-0,12"
09/08/2018,"4,211201672","0,12"
10/08/2018,"4,208224054","-0,07"
13/08/2018,"4,209074802","0,02"
14/08/2018,"4,206947933","-0,05"
15/08/2018,"4,211201672","0,10"
16/08/2018,"4,220134524","0,21"
17/08/2018,"4,223962889","0,09"
20/08/2018,"4,226089758","0,05"
21/08/2018,"4,21758228","-0,20"
22/08/2018,"4,240977845","0,55"
23/08/2018,"4,220559898","-0,48"
24/08/2018,"4,240552471","0,47"
27/08/2018,"4,240552471","0,00"
28/08/2018,"4,248209202","0,18"
29/08/2018,"4,23502261","-0,31"
30/08/2018,"4,237574854","0,06"
31/08/2018,"4,253739062","0,38"
03/09/2018,"4,267031997","0,31"
04/09/2018,"4,275179279","0,19"
05/09/2018,"4,24559178","-0,69"
06/09/2018,"4,266603193","0,49"
07/09/2018,-,-
10/09/2018,"4,257598301","-0,21"
11/09/2018,"4,265745584","0,19"
12/09/2018,"4,264887975","-0,02"
13/09/2018,"4,264887975","0,00"
14/09/2018,"4,279038518","0,33"
17/09/2018,"4,281611344","0,06"
18/09/2018,"4,254167867","-0,64"
19/09/2018,"4,277323301","0,54"
20/09/2018,"4,266603193","-0,25"
21/09/2018,"4,266603193","0,00"
24/09/2018,"4,262315149","-0,10"
25/09/2018,"4,242161345","-0,47"
26/09/2018,"4,270462432","0,67"
27/09/2018,"4,266603193","-0,09"
28/09/2018,"4,284184171","0,41"
01/10/2018,"4,27899803","-0,12"
02/10/2018,"4,299742592","0,48"
03/10/2018,"4,287209419","-0,29"
04/10/2018,"4,30017477","0,30"
05/10/2018,"4,298013878","-0,05"
08/10/2018,"4,302335662","0,10"
09/10/2018,"4,287641597","-0,34"
10/10/2018,"4,295852986","0,19"
11/10/2018,"4,305793089","0,23"
12/10/2018,-,-
15/10/2018,"4,31616537","0,24"
16/10/2018,"4,280726744","-0,82"
17/10/2018,"4,320487154","0,93"
18/10/2018,"4,322215867","0,04"
19/10/2018,"4,333884683","0,27"
22/10/2018,"4,35592578","0,51"
23/10/2018,"4,36370499","0,18"
24/10/2018,"4,387042622","0,53"
25/10/2018,"4,44063274","1,22"
26/10/2018,"4,451437199","0,24"
29/10/2018,"4,408219362","-0,97"
30/10/2018,"4,455326805","1,07"
31/10/2018,"4,455326805","0,00"
01/11/2018,"4,481895867","0,60"
02/11/2018,-,-
05/11/2018,"4,480153633","-0,04"
06/11/2018,"4,442695611","-0,84"
07/11/2018,"4,453149013","0,24"
08/11/2018,"4,473184699","0,45"
09/11/2018,"4,442695611","-0,68"
12/11/2018,"4,455762363","0,29"
13/11/2018,"4,423095484","-0,73"
14/11/2018,"4,455762363","0,74"
15/11/2018,-,-
16/11/2018,"4,425273275","-0,68"
19/11/2018,"4,435291119","0,23"
20/11/2018,-,-
21/11/2018,"4,446615637","0,26"
22/11/2018,"4,453584571","0,16"
23/11/2018,"4,442695611","-0,24"
26/11/2018,"4,442695611","0,00"
27/11/2018,"4,434420002","-0,19"
28/11/2018,"4,425273275","-0,21"
29/11/2018,"4,451406779","0,59"
30/11/2018,"4,438775586","-0,28"
03/12/2018,"4,437019567","-0,04"
04/12/2018,"4,451067715","0,32"
05/12/2018,"4,433946535","-0,38"
06/12/2018,"4,433946535","0,00"
07/12/2018,"4,433946535","0,00"
10/12/2018,"4,455457761","0,49"
11/12/2018,"4,455457761","0,00"
12/12/2018,"4,455457761","0,00"
13/12/2018,"4,455896765","0,01"
14/12/2018,"4,455896765","0,00"
17/12/2018,"4,451945724","-0,09"
18/12/2018,"4,455896765","0,09"
19/12/2018,"4,444043641","-0,27"
20/12/2018,"4,455896765","0,27"
21/12/2018,"4,455896765","0,00"
24/12/2018,-,-
25/12/2018,-,-
26/12/2018,"4,45633577","0,01"
27/12/2018,"4,455896765","-0,01"
28/12/2018,"4,486627088","0,69"
31/12/2018,-,-
01/01/2019,-,-
02/01/2019,"4,55100719","1,43"
03/01/2019,"4,528807155","-0,49"
04/01/2019,"4,51992714","-0,20"
07/01/2019,"4,528807155","0,20"
08/01/2019,"4,528807155","0,00"
09/01/2019,"4,528807155","0,00"
10/01/2019,"4,546123182","0,38"
11/01/2019,"4,55100719","0,11"
14/01/2019,"4,533247162","-0,39"
15/01/2019,"4,55100719","0,39"
16/01/2019,"4,539907172","-0,24"
17/01/2019,"4,55100719","0,24"
18/01/2019,"4,542127176","-0,20"
21/01/2019,"4,55100719","0,20"
22/01/2019,"4,564327211","0,29"
23/01/2019,"4,5576672","-0,15"
24/01/2019,"4,562107207","0,10"
25/01/2019,-,-
28/01/2019,"4,559887204","-0,05"
29/01/2019,"4,555447197","-0,10"
30/01/2019,"4,566547214","0,24"
31/01/2019,"4,562551208","-0,09"
01/02/2019,"4,562104381","-0,01"
04/02/2019,"4,575509193","0,29"
05/02/2019,"4,577743328","0,05"
06/02/2019,"4,55763611","-0,44"
07/02/2019,"4,55763611","0,00"
08/02/2019,"4,55763611","0,00"
11/02/2019,"4,553167839","-0,10"
12/02/2019,"4,55763611","0,10"
13/02/2019,"4,55763611","0,00"
14/02/2019,"4,541997163","-0,34"
15/02/2019,"4,537528892","-0,10"
18/02/2019,"4,525911388","-0,26"
19/02/2019,"4,537082065","0,25"
20/02/2019,"4,512953403","-0,53"
21/02/2019,"4,512953403","0,00"
22/02/2019,"4,554955148","0,93"
25/02/2019,"4,509378787","-1,00"
26/02/2019,"4,496420802","-0,29"
27/02/2019,"4,504016862","0,17"
28/02/2019,"4,517421674","0,30"
01/03/2019,"4,526416042","0,20"
04/03/2019,-,-
05/03/2019,-,-
06/03/2019,"4,530913227","0,10"
07/03/2019,"4,541256751","0,23"
08/03/2019,"4,542156188","0,02"
11/03/2019,"4,522368577","-0,44"
12/03/2019,"4,542156188","0,44"
13/03/2019,"4,535410411","-0,15"
14/03/2019,"4,542156188","0,15"
15/03/2019,"4,539008159","-0,07"
18/03/2019,"4,542156188","0,07"
19/03/2019,"4,540357314","-0,04"
20/03/2019,"4,533161819","-0,16"
21/03/2019,"4,541706469","0,19"
22/03/2019,"4,52416745","-0,39"
25/03/2019,"4,541256751","0,38"
26/03/2019,"4,542156188","0,02"
27/03/2019,"4,542156188","0,00"
28/03/2019,"4,542156188","0,00"
29/03/2019,"4,542156188","0,00"
01/04/2019,"4,533103559","-0,20"
02/04/2019,"4,535819348","0,06"
03/04/2019,"4,544419345","0,19"
04/04/2019,"4,539893031","-0,10"
05/04/2019,"4,548945659","0,20"
08/04/2019,"4,553471973","0,10"
09/04/2019,"4,539893031","-0,30"
10/04/2019,"4,528577245","-0,25"
11/04/2019,"4,526314088","-0,05"
12/04/2019,"4,528577245","0,05"
15/04/2019,"4,526314088","-0,05"
16/04/2019,"4,526314088","0,00"
17/04/2019,"4,526314088","0,00"
18/04/2019,"4,539440399","0,29"
19/04/2019,-,-
22/04/2019,"4,533103559","-0,14"
23/04/2019,"4,548945659","0,35"
24/04/2019,"4,525861457","-0,51"
25/04/2019,"4,539893031","0,31"
26/04/2019,"4,526314088","-0,30"
29/04/2019,"4,553471973","0,60"
30/04/2019,"4,548945659","-0,10"
01/05/2019,-,-
02/05/2019,"4,558970381","0,22"
03/05/2019,"4,557147704","-0,04"
06/05/2019,"4,556692035","-0,01"
07/05/2019,"4,563982743","0,16"
08/05/2019,"4,568083765","0,09"
09/05/2019,"4,556692035","-0,25"
10/05/2019,"4,565805419","0,20"
13/05/2019,"4,556236366","-0,21"
14/05/2019,"4,551679674","-0,10"
15/05/2019,"4,552135343","0,01"
16/05/2019,"4,552135343","0,00"
17/05/2019,"4,556692035","0,10"
20/05/2019,"4,551679674","-0,11"
21/05/2019,"4,529351883","-0,49"
22/05/2019,"4,512492123","-0,37"
23/05/2019,"4,533908575","0,47"
24/05/2019,"4,533908575","0,00"
27/05/2019,"4,524795191","-0,20"
28/05/2019,"4,518871491","-0,13"
29/05/2019,"4,519327161","0,01"
30/05/2019,"4,51978283","0,01"
31/05/2019,"4,539376606","0,43"
03/06/2019,"4,583911806","0,98"
04/06/2019,"4,605031592","0,46"
05/06/2019,"4,555905134","-1,07"
06/06/2019,"4,601358586","1,00"
07/06/2019,"4,599981209","-0,03"
10/06/2019,"4,591257819","-0,19"
11/06/2019,"4,614214108","0,50"
12/06/2019,"4,604572467","-0,21"
13/06/2019,"4,617427988","0,28"
14/06/2019,"4,614214108","-0,07"
17/06/2019,"4,67390046","1,29"
18/06/2019,"4,678491717","0,10"
19/06/2019,"4,683082975","0,10"
20/06/2019,-,-
21/06/2019,"4,719813038","0,78"
24/06/2019,"4,728536428","0,18"
25/06/2019,"4,742769327","0,30"
26/06/2019,"4,774908132","0,68"
27/06/2019,"4,786845402","0,25"
28/06/2019,"4,8295441","0,89"
01/07/2019,"4,88089762","1,06"
02/07/2019,"4,926236763","0,93"
03/07/2019,"4,904029836","-0,45"
04/07/2019,"4,915595944","0,24"
05/07/2019,"4,927162052","0,24"
08/07/2019,"4,947981047","0,42"
09/07/2019,-,-
10/07/2019,"4,94936898","0,03"
11/07/2019,"5,019228273","1,41"
12/07/2019,"5,019228273","0,00"
15/07/2019,"5,065492705","0,92"
16/07/2019,"5,112219782","0,92"
17/07/2019,"5,156633637","0,87"
18/07/2019,"5,083998478","-1,41"
19/07/2019,"5,084461122","0,01"
22/07/2019,"5,084461122","0,00"
23/07/2019,"5,135814642","1,01"
24/07/2019,"5,134426709","-0,03"
25/07/2019,"5,102966895","-0,61"
26/07/2019,"5,033570247","-1,36"
29/07/2019,"5,043285777","0,19"
30/07/2019,"5,135351998","1,83"
31/07/2019,"5,18161643","0,90"
01/08/2019,"5,202575778","0,40"
02/08/2019,"5,258001607","1,07"
05/08/2019,"5,216548676","-0,79"
06/08/2019,"5,188602879","-0,54"
07/08/2019,"5,21421986","0,49"
08/08/2019,"5,216548676","0,04"
09/08/2019,"5,263125003","0,89"
12/08/2019,"5,260796187","-0,04"
13/08/2019,"5,216548676","-0,84"
14/08/2019,"5,216548676","0,00"
15/08/2019,"5,216082913","-0,01"
16/08/2019,"5,235179207","0,37"
19/08/2019,"5,076819694","-3,02"
20/08/2019,"4,988606258","-1,74"
21/08/2019,"4,988606258","0,00"
22/08/2019,"4,954370725","-0,69"
23/08/2019,"4,904484663","-1,01"
26/08/2019,"4,907908216","0,07"
27/08/2019,"4,905462821","-0,05"
28/08/2019,"4,915244402","0,20"
29/08/2019,"4,917689797","0,05"
30/08/2019,"4,939698354","0,45"
02/09/2019,"4,952016804","0,25"
03/09/2019,"4,951031328","-0,02"
04/09/2019,"4,952016804","0,02"
05/09/2019,"4,988972153","0,75"
06/09/2019,"5,045637022","1,14"
09/09/2019,"5,199864013","3,06"
10/09/2019,"5,208240559","0,16"
11/09/2019,"5,22252996","0,27"
12/09/2019,"5,22252996","0,00"
13/09/2019,"5,221544484","-0,02"
16/09/2019,"5,149112","-1,39"
17/09/2019,"5,166850567","0,34"
18/09/2019,"5,197893061","0,60"
19/09/2019,"5,174241637","-0,46"
20/09/2019,"5,21760258","0,84"
23/09/2019,"5,187545563","-0,58"
24/09/2019,"5,218095318","0,59"
25/09/2019,"5,225979126","0,15"
26/09/2019,"5,245688646","0,38"
27/09/2019,"5,245688646","0,00"
30/09/2019,"5,223022698","-0,43"
01/10/2019,"5,297424731","1,42"
02/10/2019,"5,270143986","-0,51"
03/10/2019,"5,293456623","0,44"
04/10/2019,"5,262703782","-0,58"
07/10/2019,"5,270143986","0,14"
08/10/2019,"5,257743647","-0,24"
09/10/2019,"5,282544324","0,47"
10/10/2019,"5,257247633","-0,48"
11/10/2019,"5,227982834","-0,56"
14/10/2019,"5,218062563","-0,19"
15/10/2019,"5,174909384","-0,83"
16/10/2019,"5,158540937","-0,32"
17/10/2019,"5,183341614","0,48"
18/10/2019,"5,259727701","1,47"
21/10/2019,"5,306848988","0,90"
22/10/2019,"5,305360948","-0,03"
23/10/2019,"5,349506154","0,83"
24/10/2019,"5,347026086","-0,05"
25/10/2019,"5,314289192","-0,61"
28/10/2019,"5,326193517","0,22"
29/10/2019,"5,356450344","0,57"
30/10/2019,"5,305856961","-0,94"
31/10/2019,"5,289984528","-0,30"
01/11/2019,"5,342385318","0,99"
04/11/2019,"5,314937285","-0,51"
05/11/2019,"5,364343744","0,93"
06/11/2019,"5,40077477","0,68"
07/11/2019,"5,407262487","0,12"
08/11/2019,"5,389795557","-0,32"
11/11/2019,"5,404767211","0,28"
12/11/2019,"5,438203906","0,62"
13/11/2019,"5,464154773","0,48"
14/11/2019,"5,464154773","0,00"
15/11/2019,-,-
18/11/2019,"5,462657608","-0,03"
19/11/2019,"5,454672725","-0,15"
20/11/2019,-,-
21/11/2019,"5,428721858","-0,48"
22/11/2019,"5,439202016","0,19"
25/11/2019,"5,362347524","-1,41"
26/11/2019,"5,345379649","-0,32"
27/11/2019,"5,325916498","-0,36"
28/11/2019,"5,332404215","0,12"
29/11/2019,"5,364842799","0,61"
02/12/2019,"5,467771463","1,92"
03/12/2019,"5,533043299","1,19"
04/12/2019,"5,572708491","0,72"
05/12/2019,"5,622415505","0,89"
06/12/2019,"5,618398776","-0,07"
09/12/2019,"5,623419687","0,09"
10/12/2019,"5,523001478","-1,79"
11/12/2019,"5,563168762","0,73"
12/12/2019,"5,422583269","-2,53"
13/12/2019,"5,502917836","1,48"
16/12/2019,"5,419068632","-1,52"
17/12/2019,"5,523001478","1,92"
18/12/2019,"5,568189672","0,82"
19/12/2019,"5,672624609","1,88"
20/12/2019,"5,872456844","3,52"
23/12/2019,"5,808691282","-1,09"
24/12/2019,-,-
25/12/2019,-,-
26/12/2019,"5,974381326","2,85"
27/12/2019,"5,698733343","-4,61"
30/12/2019,"5,796139006","1,71"
31/12/2019,-,-
01/01/2020,-,-
02/01/2020,"5,992019324","3,38"
03/01/2020,"6,007669556","0,26"
06/01/2020,"6,010698633","0,05"
07/01/2020,"6,008174402","-0,04"
08/01/2020,"5,99252417","-0,26"
09/01/2020,"5,835517008","-2,62"
10/01/2020,"5,904680935","1,19"
13/01/2020,"5,865302932","-0,67"
14/01/2020,"5,805731083","-1,02"
15/01/2020,"5,835517008","0,51"
16/01/2020,"5,823400699","-0,21"
17/01/2020,"5,805731083","-0,30"
20/01/2020,"5,794119621","-0,20"
21/01/2020,"5,805226237","0,19"
22/01/2020,"5,704761847","-1,73"
23/01/2020,"5,699713385","-0,09"
24/01/2020,"5,704761847","0,09"
27/01/2020,"5,62903492","-1,33"
28/01/2020,"5,654277229","0,45"
29/01/2020,"5,553307993","-1,79"
30/01/2020,"5,548259531","-0,09"
31/01/2020,"5,439717602","-1,96"
03/02/2020,"5,510825021","1,31"
04/02/2020,"5,512348752","0,03"
05/02/2020,"5,4346385","-1,41"
06/02/2020,"5,429559399","-0,09"
07/02/2020,"5,3594678","-1,29"
10/02/2020,"5,363531081","0,08"
11/02/2020,"5,383847486","0,38"
12/02/2020,"5,346262136","-0,70"
13/02/2020,"5,4346385","1,65"
14/02/2020,"5,497111448","1,15"
17/02/2020,"5,386894947","-2,00"
18/02/2020,"5,448352074","1,14"
19/02/2020,"5,428035669","-0,37"
20/02/2020,"5,460034007","0,59"
21/02/2020,"5,462573558","0,05"
24/02/2020,-,-
25/02/2020,-,-
26/02/2020,"5,333056472","-2,37"
27/02/2020,"5,318327078","-0,28"
28/02/2020,"5,285820829","-0,61"
02/03/2020,"5,308168875","0,42"
03/03/2020,"5,427019848","2,24"
04/03/2020,"5,417369556","-0,18"
05/03/2020,"5,383847486","-0,62"
06/03/2020,"5,348293777","-0,66"
09/03/2020,"5,176163113","-3,22"
10/03/2020,"5,303235817","2,45"
11/03/2020,"5,181287012","-2,30"
12/03/2020,"4,842084876","-6,55"
13/03/2020,"4,862580474","0,42"
16/03/2020,"4,631962599","-4,74"
17/03/2020,"4,617516736","-0,31"
18/03/2020,"4,244503932","-8,08"
19/03/2020,"4,127389261","-2,76"
20/03/2020,"4,488535822","8,75"
23/03/2020,"4,184140864","-6,78"
24/03/2020,"4,230573993","1,11"
25/03/2020,"4,364714144","3,17"
26/03/2020,"4,38535109","0,47"
27/03/2020,"4,38535109","0,00"
30/03/2020,"4,442102693","1,29"
31/03/2020,"4,617516736","3,95"
01/04/2020,"4,540128188","-1,68"
02/04/2020,"4,576242844","0,80"
03/04/2020,"4,395669563","-3,95"
06/04/2020,"4,436943456","0,94"
07/04/2020,"4,396185487","-0,92"
08/04/2020,"4,589140935","4,39"
09/04/2020,"4,632478522","0,94"
10/04/2020,-,-
13/04/2020,"4,728440323","2,07"
14/04/2020,"4,80840849","1,69"
15/04/2020,"4,745981727","-1,30"
16/04/2020,"4,774039863","0,59"
17/04/2020,"4,979279931","4,30"
20/04/2020,"4,962133292","-0,34"
21/04/2020,-,-
22/04/2020,"5,040072559","1,57"
23/04/2020,"5,055660412","0,31"
24/04/2020,"4,946545439","-2,16"
27/04/2020,"5,003700901","1,16"
28/04/2020,"5,02188673","0,36"
29/04/2020,"5,04526851","0,47"
30/04/2020,"5,081640167","0,72"
01/05/2020,-,-
04/05/2020,"5,027082681","-1,07"
05/05/2020,"5,076444216","0,98"
06/05/2020,"5,129442917","1,04"
07/05/2020,"5,123207776","-0,12"
08/05/2020,"5,09203207","-0,61"
11/05/2020,"5,079042192","-0,26"
12/05/2020,"5,052542841","-0,52"
13/05/2020,"5,034876608","-0,35"
14/05/2020,"4,969927219","-1,29"
15/05/2020,"4,99746576","0,55"
18/05/2020,"4,990665063","-0,14"
19/05/2020,"5,073842814","1,67"
20/05/2020,"5,124063343","0,99"
21/05/2020,"5,12040143","-0,07"
22/05/2020,"5,126155865","0,11"
25/05/2020,"5,196448602","1,37"
26/05/2020,"5,121564114","-1,44"
27/05/2020,"5,108191884","-0,26"
28/05/2020,"5,108191884","0,00"
29/05/2020,"5,076098532","-0,63"
01/06/2020,"5,118889668","0,84"
02/06/2020,"5,084656759","-0,67"
03/06/2020,"5,108191884","0,46"
04/06/2020,"5,113540776","0,10"
05/06/2020,"5,153657466","0,78"
08/06/2020,"5,134936344","-0,36"
09/06/2020,"5,140285236","0,10"
10/06/2020,"5,14456435","0,08"
11/06/2020,-,-
12/06/2020,"5,125308338","-0,37"
15/06/2020,"5,086796316","-0,75"
16/06/2020,"5,116417681","0,58"
17/06/2020,"5,13257479","0,32"
18/06/2020,"5,353388605","4,30"
19/06/2020,"5,264524509","-1,66"
22/06/2020,"5,318381537","1,02"
23/06/2020,"5,385702822","1,27"
24/06/2020,"5,358774308","-0,50"
25/06/2020,"5,36200573","0,06"
26/06/2020,"5,412092766","0,93"
29/06/2020,"5,435251288","0,43"
30/06/2020,"5,600592365","3,04"
01/07/2020,-,-
02/07/2020,"5,644216558",-
03/07/2020,"5,546735337","-1,73"
06/07/2020,"5,428249875","-2,14"
07/07/2020,"5,512805409","1,56"
08/07/2020,"5,528423947","0,28"
09/07/2020,"5,567739578","0,71"
10/07/2020,"5,616749473","0,88"
13/07/2020,"5,600203263","-0,29"
14/07/2020,"5,606727772","0,12"
15/07/2020,"5,641205454","0,61"
16/07/2020,"5,357722293","-5,03"
17/07/2020,"5,347324262","-0,19"
20/07/2020,"5,256478307","-1,70"
21/07/2020,"5,259214631","0,05"
22/07/2020,"5,272348986","0,25"
23/07/2020,"5,258120101","-0,27"
24/07/2020,"5,256478307","-0,03"
27/07/2020,"5,265234543","0,17"
28/07/2020,"5,281652487","0,31"
29/07/2020,"5,297523166","0,30"
30/07/2020,"5,302995814","0,10"
31/07/2020,"5,302995814","0,00"
03/08/2020,"5,238418569","-1,22"
04/08/2020,"5,217075242","-0,41"
05/08/2020,"5,251552924","0,66"
06/08/2020,"5,219264301","-0,61"
07/08/2020,"5,24772207","0,55"
10/08/2020,"5,238965833","-0,17"
11/08/2020,"5,267970867","0,55"
12/08/2020,"5,270159926","0,04"
13/08/2020,"5,276225187","0,12"
14/08/2020,"5,276776574","0,01"
17/08/2020,"5,229908653","-0,89"
18/08/2020,"5,227151716","-0,05"
19/08/2020,"5,192965703","-0,65"
20/08/2020,"5,205096224","0,23"
21/08/2020,"5,195171252","-0,19"
24/08/2020,"5,238179462","0,83"
25/08/2020,"5,257478018","0,37"
26/08/2020,"5,235422526","-0,42"
27/08/2020,"5,242039173","0,13"
28/08/2020,"5,248104434","0,12"
31/08/2020,"5,275673799","0,53"
01/09/2020,"5,26740299","-0,16"
02/09/2020,"5,271262701","0,07"
03/09/2020,"5,293318193","0,42"
04/09/2020,"5,292766806","-0,01"
07/09/2020,-,-
08/09/2020,"5,285598771","-0,14"
09/09/2020,"5,314270911","0,54"
10/09/2020,"5,319233397","0,09"
11/09/2020,"5,312065362","-0,13"
14/09/2020,"5,288169682","-0,45"
15/09/2020,"5,295949671","0,15"
16/09/2020,"5,323179632","0,51"
17/09/2020,"5,328736767","0,10"
18/09/2020,"5,34818674","0,37"
21/09/2020,"5,334849616","-0,25"
22/09/2020,"5,362079577","0,51"
23/09/2020,"5,337628183","-0,46"
24/09/2020,"5,37041528","0,61"
25/09/2020,"5,362635291","-0,14"
28/09/2020,"5,380973836","0,34"
29/09/2020,"5,363191004","-0,33"
30/09/2020,"5,379306696","0,30"
01/10/2020,"5,435989473","1,05"
02/10/2020,"5,496562245","1,11"
05/10/2020,"5,50211938","0,10"
06/10/2020,"5,499340812","-0,05"
07/10/2020,"5,493227964","-0,11"
08/10/2020,"5,496006531","0,05"
09/10/2020,"5,507120801","0,20"
12/10/2020,-,-
13/10/2020,"5,551022168","0,80"
14/10/2020,"5,542625946","-0,15"
15/10/2020,"5,54150645","-0,02"
16/10/2020,"5,535908968","-0,10"
19/10/2020,"5,542066198","0,11"
20/10/2020,"5,543185694","0,02"
21/10/2020,"5,552701412","0,17"
22/10/2020,"5,553820908","0,02"
23/10/2020,"5,569493856","0,28"
26/10/2020,"5,513519043","-1,01"
27/10/2020,"5,481053652","-0,59"
28/10/2020,"5,428997076","-0,95"
29/10/2020,"5,457544231","0,53"
30/10/2020,"5,373022264","-1,55"
02/11/2020,-,-
03/11/2020,"5,395412189","0,42"
04/11/2020,"5,428997076","0,62"
05/11/2020,"5,450827253","0,40"
06/11/2020,"5,457544231","0,12"
09/11/2020,"5,474896423","0,32"
10/11/2020,"5,512959295","0,70"
